,tconst,titleType,primaryTitle,originalTitle,startYear,endYear,averageRating,numVotes,seriesScore,seriesRank,episodeScore,episodeRank,totalRuntime,combinedMetric
17514,tt1159608,tvSeries,Producing Parker,Producing Parker,2009,2011,5.0,254,5.0,98234,6.7,5999,39,16.75
17515,tt3221268,tvSeries,Chozen,Chozen,2014,2014,6.5,1958,5.76,73583,5.815384615384615,29327,287,16.74830769230769
17516,tt18689066,tvMiniSeries,Jeremy Kyle Show: Death on Daytime,Jeremy Kyle Show: Death on Daytime,2022,2022,6.6,117,5.8,70878,5.775,29947,77,16.747500000000002
17517,tt3654614,tvMiniSeries,The Interceptor,The Interceptor,2015,2015,6.2,1037,5.6,81005,5.98125,26118,458,16.7475
17518,tt10495654,tvSeries,Auga Seca,Auga Seca,2020,2021,6.6,437,5.8,70878,5.7749999999999995,30006,542,16.7475
17519,tt0078623,tvSeries,"Hello, Larry","Hello, Larry",1979,1980,5.8,322,5.4,88694,6.2026315789473685,19648,937,16.747105263157895
17520,tt23569850,tvMiniSeries,The Confession,The Confession,2022,2022,6.5,547,5.75,73709,5.824999999999999,29200,106,16.746875
17521,tt0041076,tvSeries,Your Show Time,Your Show Time,1949,1949,6.5,29,5.75,73709,5.825,29142,54,16.746875
17522,tt4428744,tvMiniSeries,Arne Dahl: Dödsmässa,Arne Dahl: Dödsmässa,2015,2015,6.5,616,5.75,73709,5.824999999999999,29200,116,16.746875
17523,tt2351868,tvMiniSeries,Falcón,Falcón,2012,2013,6.5,800,5.75,73709,5.825,29142,266,16.746875
17524,tt0813709,tvSeries,Gilgamesh,Gilgamesh,2003,2004,6.7,424,5.85,68111,5.725,30617,92,16.745624999999997
17525,tt12761064,tvSeries,Murf the Surf,Murf the Surf,2023,2023,6.7,79,5.85,68111,5.725,30617,100,16.745624999999997
17526,tt13814356,tvSeries,100% Wolf: Legend of the Moonstone,100% Wolf: Legend of the Moonstone,2020,2021,5.2,176,5.1,96450,6.566666666666666,8926,232,16.744999999999997
17527,tt2298477,tvSeries,Super Fun Night,Super Fun Night,2013,2014,6.2,4870,5.62,80908,5.95888888888889,26552,396,16.74447777777778
17528,tt0076983,tvSeries,Battle of the Planets,Battle of the Planets,1978,1980,7.6,2202,6.31,36347,5.307058823529412,34194,3289,16.743770588235293
17529,tt5008688,tvSeries,Gotthard,Gotthard,2016,2016,6.4,295,5.7,76291,5.875,28266,181,16.743750000000002
17530,tt12187270,tvSeries,Fraggle Rock: Rock On!,Fraggle Rock: Rock On!,2020,2020,6.4,151,5.7,76291,5.875,28266,38,16.743750000000002
17531,tt10598442,tvMiniSeries,Ozeanriesen,Ozeanriesen,2019,2019,6.4,17,5.7,76291,5.875,28266,104,16.743750000000002
17532,tt1442136,tvSeries,Sisi,Sisi,2009,2009,6.4,621,5.7,76291,5.875,28266,190,16.743750000000002
17533,tt4648716,tvSeries,Iki Dünya Arasinda,Iki Dünya Arasinda,2012,2015,4.5,41,4.75,101676,7.05,1985,39,16.74375
17534,tt8586316,tvMiniSeries,Meleklerin Aski,Meleklerin Aski,2018,2018,5.6,354,5.3,91706,6.318181818181818,16041,426,16.743181818181817
17535,tt11305746,tvSeries,Momma Named Me Sheriff,Momma Named Me Sheriff,2019,2021,6.1,855,5.55,83382,6.033333333333333,24779,209,16.7425
17536,tt5838282,tvSeries,Escape the Night,Escape the Night,2016,2019,5.4,1143,5.2,94290,6.439130434782609,12332,1063,16.741739130434784
17537,tt15292892,tvSeries,Dance Monsters,Dance Monsters,2022,2022,5.9,312,5.45,87204,6.14375,21650,310,16.74171875
17538,tt0190186,tvSeries,Julens hjältar,Julens hjältar,1999,1999,6.6,263,5.8,70878,5.772916666666667,30030,360,16.741458333333334
17539,tt0085031,tvSeries,The Hitchhiker,The Hitchhiker,1983,1991,6.8,1832,5.91,64635,5.665411764705882,31369,2154,16.74129176470588
17540,tt0791098,tvSeries,Lunar Legend Tsukihime,Shingetsutan tsukihime,2003,2003,6.8,624,5.9,64836,5.675,31264,298,16.74125
17541,tt0906723,tvSeries,Pirate Master,Pirate Master,2007,2007,5.8,385,5.4,88694,6.2,19683,120,16.740000000000002
17542,tt0297611,tvSeries,The Ray Martin Show,The Ray Martin Show,2001,2001,5.8,23,5.4,88694,6.2,19683,39,16.740000000000002
17543,tt14265894,tvSeries,Kagit Ev,Kagit Ev,2021,2021,5.8,231,5.4,88694,6.2,19683,116,16.740000000000002
17544,tt13523738,tvSeries,The Terrible,Groznyy,2020,2020,7.3,98,6.15,47492,5.44375,33422,310,16.73953125
17545,tt6155068,tvSeries,Ghost Brothers,Ghost Brothers,2016,2017,6.4,660,5.7,76291,5.873333333333333,28351,636,16.739
17546,tt1307224,tvSeries,Kid vs. Kat,Kid vs. Kat,2008,2011,6.1,3929,5.56,83338,6.0211538461538465,25041,1144,16.73880769230769
17547,tt0109537,tvMiniSeries,Family Album,Family Album,1994,1994,6.3,529,5.65,78886,5.925,27228,77,16.738125
17548,tt0127378,tvMiniSeries,House of Frankenstein,House of Frankenstein,1997,1997,5.3,461,5.15,95482,6.5,10435,77,16.7375
17549,tt7141916,tvSeries,SafeWord,SafeWord,2017,2017,5.3,35,5.15,95482,6.5,10435,20,16.7375
17550,tt15065432,tvMiniSeries,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,2018,2018,5.3,18,5.15,95482,6.5,10435,39,16.7375
17551,tt8739144,tvSeries,Geordie Shore: Big Birthday Battle,Geordie Shore: Big Birthday Battle,2016,2016,6.9,38,5.95,61763,5.625,31763,249,16.734375
17552,tt3359196,tvSeries,Spooked,Spooked,2014,2014,6.9,189,5.95,61763,5.625,31763,91,16.734375
17553,tt10768172,tvSeries,Cake,Cake,2019,2021,6.5,677,5.75,73709,5.820212765957447,29245,1197,16.733111702127662
17554,tt4504936,tvMiniSeries,A Wilderness of Error,A Wilderness of Error,2020,2020,6.5,1092,5.75,73709,5.82,29247,235,16.7325
17555,tt0096590,tvSeries,French Fields,French Fields,1989,1991,6.4,221,5.7,76291,5.871052631578947,28374,488,16.732499999999998
17556,tt2358994,tvSeries,One Warm Night,One Warm Night,2012,2013,4.7,119,4.85,100487,6.9,3214,77,16.732499999999998
17557,tt0075551,tvSeries,Operation Petticoat,Operation Petticoat,1977,1979,6.5,279,5.75,73709,5.819999999999999,29261,455,16.732499999999998
17558,tt6591446,tvSeries,Marvel Future Avengers,Marvel Future Avengers,2017,2018,5.6,348,5.3,91706,6.314102564102564,16172,1509,16.732371794871792
17559,tt0159227,tvSeries,The Wombles,The Wombles,1973,1975,6.9,972,5.95,61763,5.623958333333333,31819,1857,16.731276041666668
17560,tt0140743,tvMiniSeries,Invasion Earth,Invasion: Earth,1998,1998,6.2,652,5.6,81005,5.9750000000000005,26198,292,16.73
17561,tt7271284,tvMiniSeries,No More Boys and Girls: Can Our Kids Go Gender Free?,No More Boys and Girls: Can Our Kids Go Gender Free?,2017,2017,6.2,78,5.6,81005,5.975,26223,118,16.729999999999997
17562,tt9174612,tvSeries,Mirage,Mirage,2020,2020,6.0,564,5.5,85228,6.083333333333333,23436,294,16.729166666666664
17563,tt0086729,tvSeries,Hey Dad..!,Hey Dad..!,1987,1994,5.6,389,5.3,91706,6.3125,16189,155,16.728125
17564,tt0118290,tvSeries,Cracker: Mind Over Murder,Cracker,1997,1998,6.1,441,5.55,83382,6.028125,24852,729,16.728046875
17565,tt11313054,tvSeries,Kevin Hart: Don't F**k This Up,Kevin Hart: Don't F**k This Up,2019,2019,6.5,2149,5.76,73583,5.808333333333334,29405,232,16.728
17566,tt1187349,tvSeries,Negima!? Magister Negi Magi,Negima!?,2006,2008,6.2,282,5.6,81005,5.974074074074075,26290,650,16.72740740740741
17567,tt2578508,tvSeries,Inside Amy Schumer,Inside Amy Schumer,2013,2022,6.1,13708,5.6,81005,5.973863636363637,26291,942,16.72681818181818
17568,tt0960554,tvSeries,Playa del Sol,Playa del Sol,2007,2019,6.4,645,5.7,76291,5.8687499999999995,28400,680,16.7259375
17569,tt7470116,tvMiniSeries,The Bachelor Winter Games,The Bachelor Winter Games,2018,2018,5.0,223,5.0,98234,6.69,6420,193,16.725
17570,tt7108184,tvMiniSeries,Tokyo Vampire Hotel,Tôkyô vanpaia hoteru,2017,2017,6.3,688,5.65,78886,5.92,27337,390,16.724
17571,tt0196261,tvSeries,Lorry,Lorry,1989,1995,7.1,297,6.05,54957,5.528571428571429,32745,271,16.723928571428573
17572,tt12287880,tvSeries,Karamora,Karamora,2022,2022,6.0,348,5.5,85228,6.08125,23506,310,16.7234375
17573,tt8696458,tvSeries,Happy Sugar Life,Happy Sugar Life,2018,2018,6.5,772,5.75,73709,5.816666666666666,29284,288,16.722916666666666
17574,tt12706854,tvSeries,I'm Standing on a Million Lives,100-man no Inochi no Ue ni Ore wa Tatte Iru,2020,2021,6.4,1124,5.7,76291,5.866666666666667,28414,929,16.720000000000002
17575,tt0066699,tvSeries,The Pebbles and Bamm-Bamm Show,The Pebbles and Bamm-Bamm Show,1971,1976,5.6,527,5.3,91706,6.309375,16283,322,16.71984375
17576,tt0078679,tvSeries,The Ropers,The Ropers,1979,1980,5.9,1116,5.45,87204,6.135714285714286,21861,840,16.71982142857143
17577,tt1516239,tvSeries,Kämpfer,Kenpufâ,2009,2009,6.1,443,5.55,83382,6.0249999999999995,24963,288,16.719375
17578,tt0479573,tvSeries,Ghostly Encounters,Ghostly Encounters,2005,2011,7.5,302,6.25,40251,5.35,33984,88,16.71875
17579,tt6017706,tvMiniSeries,Suspect,Suspect,2015,2015,7.5,28,6.25,40251,5.35,33984,77,16.71875
17580,tt0379623,tvSeries,The Ellen DeGeneres Show,Ellen: The Ellen DeGeneres Show,2003,2023,6.6,17544,5.87,67911,5.6962448979591835,31084,22082,16.718478775510203
17581,tt13174746,tvMiniSeries,Flower Shop Mysteries,Flower Shop Mysteries,2016,2016,6.8,476,5.9,64836,5.666666666666667,31340,323,16.71666666666667
17582,tt12976084,tvSeries,Dos años y un día,Dos años y un día,2022,2022,6.8,64,5.9,64836,5.666666666666667,31340,232,16.71666666666667
17583,tt0047716,tvSeries,Brave Eagle,Brave Eagle,1955,1956,7.9,79,6.45,26368,5.183333333333334,34737,84,16.716250000000002
17584,tt0048887,tvSeries,My Friend Flicka,My Friend Flicka,1955,1960,7.3,181,6.15,47492,5.435897435897436,33440,1170,16.715384615384618
17585,tt0094479,tvSeries,The Highwayman,The Highwayman,1987,1988,6.6,536,5.8,70878,5.76375,30121,604,16.714875
17586,tt0075518,tvSeries,J.A.K.Q. Blitzkrieg Squad,Jyakkâ Dengekitai,1977,1977,6.3,81,5.65,78886,5.916666666666667,27377,464,16.714583333333334
17587,tt10893694,tvSeries,The Irregulars,The Irregulars,2021,2021,6.1,16912,5.61,80929,5.95875,26553,423,16.714293750000003
17588,tt1868402,tvMiniSeries,Dragon Crisis!,Dragon Crisis!,2011,2011,6.0,185,5.5,85228,6.077272727272727,23585,426,16.7125
17589,tt1756927,tvSeries,American Restoration,American Restoration,2010,2016,6.6,3099,5.81,70737,5.752777777777778,30214,2903,16.711819444444444
17590,tt1356885,tvSeries,Il était une fois... notre Terre,Il était une fois... notre Terre,2009,2009,6.9,146,5.95,61763,5.617307692307692,31863,1006,16.711490384615384
17591,tt1967120,tvSeries,Heaven's Memo Notepad,Kami sama no memo chô,2011,2011,6.6,291,5.8,70878,5.7625,30126,310,16.71125
17592,tt9569618,tvMiniSeries,Unfaithful,Infidèle,2019,2020,6.6,104,5.8,70878,5.7625,30126,201,16.71125
17593,tt8115582,tvSeries,Twenties,Twenties,2020,2021,6.8,1057,5.9,64836,5.663888888888889,31381,405,16.708472222222223
17594,tt6635810,tvSeries,Crawford,Crawford,2018,2018,5.7,282,5.35,90390,6.245833333333334,18529,264,16.707604166666666
17595,tt3574152,tvMiniSeries,Partners in Crime,Partners in Crime,2015,2015,6.4,2672,5.71,76171,5.851666666666667,28643,327,16.706508333333332
17596,tt0972661,tvSeries,Kashimashi: Girl Meets Girl,Kasimasi: Girl Meets Girl,2006,2006,6.7,251,5.85,68111,5.711538461538462,30777,315,16.70625
17597,tt10979148,tvSeries,Sandylands,Sandylands,2020,2021,6.0,365,5.5,85228,6.075,23623,174,16.70625
17598,tt26456880,tvMiniSeries,One Trillion Dollars,Eine Billion Dollar,2023,2023,6.0,434,5.5,85228,6.075,23623,232,16.70625
17599,tt0231050,tvSeries,Transformers: Robots in Disguise,Toransufômâ: Kârobotto,2000,2000,6.6,596,5.8,70878,5.760000000000001,30145,690,16.704
17600,tt11032396,tvSeries,Saved by the Bell,Saved by the Bell,2020,2021,5.7,3779,5.36,90340,6.2325,18902,559,16.7031
17601,tt15506958,tvSeries,Freeridge,Freeridge,2023,2023,5.7,1043,5.35,90390,6.24375,18568,310,16.70203125
17602,tt0989773,tvSeries,Hjälp!,Hjälp!,2007,2009,6.2,545,5.6,81005,5.964285714285714,26460,542,16.7
17603,tt0296324,tvMiniSeries,Arjuna,Chikyû shôjo Arjuna,2001,2001,7.0,511,6.0,58225,5.566666666666666,32439,116,16.7
17604,tt6137888,tvSeries,Innocente,Innocente,2016,2016,6.5,172,5.75,73709,5.808333333333334,29405,286,16.698958333333334
17605,tt0132652,tvSeries,"Buffalo Bill, Jr.","Buffalo Bill, Jr.",1955,1956,7.3,98,6.15,47492,5.430434782608696,33470,686,16.69858695652174
17606,tt0127402,tvSeries,Transformers: The Headmasters,Transformers: The Headmasters,1987,1988,6.9,797,5.95,61763,5.612857142857142,31911,805,16.698249999999998
17607,tt0156244,tvSeries,Yogi's Gang,Yogi's Gang,1973,1975,6.5,330,5.75,73709,5.8076923076923075,29420,343,16.697115384615383
17608,tt28038239,tvSeries,The Gene of AI,AI no Idenshi,2023,2023,6.1,137,5.55,83382,6.016666666666667,25116,464,16.69625
17609,tt1515089,tvSeries,Supermax,Supermax,2016,2016,6.1,328,5.55,83382,6.016666666666667,25116,464,16.69625
17610,tt0136640,tvSeries,The Forgotten Toys,The Forgotten Toys,1997,1999,7.6,230,6.3,36558,5.3,34212,11,16.695
17611,tt11378932,tvSeries,WWE Backstage,WWE Backstage,2019,2020,5.6,41,5.3,91706,6.3,16495,60,16.695
17612,tt4875410,tvSeries,Acil Ask Araniyor,Acil Ask Araniyor,2015,2019,5.6,408,5.3,91706,6.3,16495,39,16.695
17613,tt4478068,tvSeries,SunTrap,SunTrap,2015,2015,5.6,515,5.3,91706,6.3,16495,168,16.695
17614,tt27618264,tvMiniSeries,Hotel Relax,Hotel Relax,2023,2023,5.6,341,5.3,91706,6.3,16495,39,16.695
17615,tt5458832,tvMiniSeries,The Aliens,The Aliens,2016,2016,6.2,1808,5.61,80929,5.951666666666667,26663,264,16.694425000000003
17616,tt1450620,tvSeries,When Seagulls Cry,Umineko no naku koro ni,2009,2009,6.4,594,5.7,76291,5.857692307692308,28576,598,16.69442307692308
17617,tt15007114,tvSeries,One the Woman,Won Deo Umeon,2021,2021,7.1,689,6.05,54957,5.51875,32802,310,16.694218749999997
17618,tt0096551,tvSeries,Bordertown,Bordertown,1989,1991,7.2,241,6.1,51063,5.473076923076923,33235,303,16.692884615384614
17619,tt1705084,tvSeries,New Kids on the Block,New Kids on the Block,2007,2011,7.2,1313,6.11,50854,5.4639999999999995,33271,967,16.69252
17620,tt0106029,tvMiniSeries,Hotel Room,Hotel Room,1993,1993,6.4,1259,5.7,76291,5.8566666666666665,28587,105,16.6915
17621,tt2536414,tvMiniSeries,When They Cry: Kira,Higurashi no Naku Koro ni Kira,2011,2012,5.9,396,5.45,87204,6.125,22087,119,16.690625
17622,tt12875106,tvSeries,Murder 101,Murder 101,2006,2008,6.9,165,5.95,61763,5.609999999999999,31944,387,16.68975
17623,tt0364829,tvSeries,Last Comic Standing,Last Comic Standing,2003,2015,6.4,1560,5.71,76171,5.845348837209302,28877,4286,16.68847093023256
17624,tt11497904,tvMiniSeries,Pandemic: How to Prevent an Outbreak,Pandemic: How to Prevent an Outbreak,2020,2020,6.4,2861,5.71,76171,5.845,28879,302,16.687475
17625,tt0101205,tvSeries,Step by Step,Step by Step,1991,1998,6.5,16112,5.81,70737,5.74425,30416,4800,16.687046249999998
17626,tt0973423,tvSeries,Jyu oh sei,Jyu oh sei,2006,2006,6.9,498,5.95,61763,5.609090909090909,31949,252,16.687045454545455
17627,tt23026906,tvSeries,The Parent Test,The Parent Test,2022,2023,6.4,243,5.7,76291,5.8549999999999995,28614,387,16.68675
17628,tt0218775,tvSeries,Monster Rancher,Monster Farm: Enbanseki no himitsu,1999,2001,6.9,1520,5.96,61604,5.5993150684931505,32226,1542,16.68595890410959
17629,tt15101964,tvSeries,Everything Will Be Fine,Everything Will be Fine,2021,2021,6.3,384,5.65,78886,5.90625,27553,310,16.685156250000002
17630,tt18566706,tvMiniSeries,Immoral Guild,Futoku no Guild,2022,2022,6.1,336,5.55,83382,6.0125,25209,464,16.6846875
17631,tt1584003,tvMiniSeries,Ladies Versus Butlers,Redi x Bato!,2010,2010,6.4,444,5.7,76291,5.854166666666667,28619,288,16.684375000000003
17632,tt0121027,tvSeries,Der Staatsanwalt hat das Wort,Der Staatsanwalt hat das Wort,1965,1991,7.2,19,6.1,51063,5.470212765957447,33242,6647,16.684148936170214
17633,tt0113726,tvSeries,Super Dimensional Fortress Macross II: Lovers Again,"Chôjikû Yôsai Macross II Lovers, Again",1992,1992,6.0,663,5.5,85228,6.066666666666666,23851,136,16.683333333333334
17634,tt0047745,tvSeries,Jane Wyman Presents the Fireside Theatre,Jane Wyman Presents The Fireside Theatre,1955,1958,7.3,68,6.15,47492,5.425,33495,59,16.681875
17635,tt0329829,tvSeries,Fireman Sam,Fireman Sam,1987,2023,6.1,2051,5.56,83338,6.00050505050505,25407,996,16.68140404040404
17636,tt0136658,tvSeries,Quack Pack,Quack Pack,1996,1997,6.7,4382,5.87,67911,5.683333333333334,31178,819,16.680583333333335
17637,tt8210856,tvSeries,Cursed,Cursed,2020,2020,6.0,32449,5.62,80908,5.936,27046,554,16.68016
17638,tt0283744,tvSeries,James Bond Jr.,James Bond Jr.,1991,1992,6.0,688,5.5,85228,6.065384615384615,23912,1508,16.67980769230769
17639,tt23905576,tvSeries,The Ultimatum: France,The Ultimatum: France,2022,2023,6.1,227,5.55,83382,6.01,25265,387,16.67775
17640,tt13229964,tvSeries,Godzilla Singular Point,Gojira shingyura pointo,2021,2021,6.5,2145,5.76,73583,5.7907692307692304,29795,312,16.677415384615383
17641,tt1291491,tvSeries,Princess Resurrection,Kaibutsu ôjo,2007,2008,6.5,166,5.75,73709,5.8,29493,24,16.675
17642,tt0296095,tvSeries,NCS Manhunt,NCS Manhunt,2002,2002,6.6,49,5.8,70878,5.75,30226,77,16.675
17643,tt26442193,tvMiniSeries,Piste noire,Piste noire,2023,2023,6.5,143,5.75,73709,5.8,29493,297,16.675
17644,tt28091734,tvMiniSeries,The King Who Never Was,Il Principe,2023,2023,6.5,524,5.75,73709,5.8,29493,130,16.675
17645,tt0092320,tvSeries,Beverly Hills Buntz,Beverly Hills Buntz,1987,1988,6.5,114,5.75,73709,5.8,29493,39,16.675
17646,tt6263302,tvSeries,Atom the Beginning,Atom the Beginning,2017,2017,6.6,80,5.8,70878,5.75,30226,25,16.675
17647,tt0160503,tvMiniSeries,Mad Bull 34,Maddo buru sâti-fô,1990,1992,6.6,447,5.8,70878,5.75,30226,155,16.675
17648,tt0075524,tvSeries,Lanigan's Rabbi,Lanigan's Rabbi,1976,1977,6.5,55,5.75,73709,5.8,29493,120,16.675
17649,tt0255738,tvSeries,The Kwicky Koala Show,The Kwicky Koala Show,1981,1982,6.5,145,5.75,73709,5.8,29493,39,16.675
17650,tt0071022,tvSeries,The New Adventures of Gilligan,The New Adventures of Gilligan,1974,1977,6.5,172,5.75,73709,5.8,29493,22,16.675
17651,tt2603432,tvSeries,Karam Apnaa Apnaa,Karam Apnaa Apnaa,2006,2009,4.2,187,4.6,103170,7.25,863,39,16.674999999999997
17652,tt21345876,tvMiniSeries,Shinobi no Ittoki,Shinobi no Ittoki,2022,2022,6.1,542,5.55,83382,6.008333333333333,25299,464,16.673125
17653,tt21345970,tvSeries,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,2022,2022,5.6,378,5.3,91706,6.291666666666667,17041,288,16.672916666666666
17654,tt4842652,tvMiniSeries,Roommates,Roommates,2014,2014,5.8,127,5.4,88694,6.175000000000001,20651,90,16.672500000000003
17655,tt4961788,tvSeries,Top Coppers,Top Coppers,2015,2015,6.4,286,5.7,76291,5.8500000000000005,28653,232,16.672500000000003
17656,tt14550060,tvSeries,Sparking Joy with Marie Kondo,Sparking Joy with Marie Kondo,2021,2021,6.4,489,5.7,76291,5.8500000000000005,28653,116,16.672500000000003
17657,tt18183882,tvSeries,Extreme Hearts,Extreme Hearts,2022,2022,6.7,46,5.85,68111,5.7,30854,24,16.6725
17658,tt1056456,tvSeries,Slacker Cats,Slacker Cats,2007,2009,6.7,331,5.85,68111,5.7,30854,232,16.6725
17659,tt28226375,tvMiniSeries,Trag divljaci,Trag divljaci,2023,2023,6.7,109,5.85,68111,5.7,30854,191,16.6725
17660,tt0283739,tvSeries,I Love 1980's,I Love 1980's,2001,2001,6.7,76,5.85,68111,5.7,30854,310,16.6725
17661,tt6477282,tvSeries,Tenshi no 3P!,Tenshi no 3P!,2017,2017,6.7,46,5.85,68111,5.7,30854,39,16.6725
17662,tt0061294,tvSeries,Shazzan,Shazzan,1967,1969,6.4,570,5.7,76291,5.85,28696,39,16.6725
17663,tt2122080,tvMiniSeries,Reef Doctors,Reef Doctors,2013,2013,6.4,243,5.7,76291,5.85,28696,43,16.6725
17664,tt13676300,tvSeries,Platinum End,Platinum End,2021,2022,6.1,1941,5.56,83338,5.997083333333333,25837,576,16.671891666666667
17665,tt7403736,tvSeries,V-Wars,V-Wars,2019,2019,6.0,15017,5.55,83382,6.007,25332,421,16.669424999999997
17666,tt1400580,tvSeries,The Beautiful Life: TBL,The Beautiful Life: TBL,2009,2009,5.6,1142,5.3,91706,6.290000000000001,17091,300,16.6685
17667,tt0135736,tvSeries,Terry and June,Terry and June,1979,1987,6.4,442,5.7,76291,5.848461538461538,28852,2515,16.668115384615383
17668,tt25050236,tvMiniSeries,How I Caught My Killer,How I Caught My Killer,2023,2023,5.9,406,5.45,87204,6.116666666666666,22399,348,16.667916666666667
17669,tt29291631,tvSeries,Bir Derdim Var,Bir Derdim Var,2023,2023,7.1,213,6.05,54957,5.51,32864,193,16.667749999999998
17670,tt0421031,tvSeries,Circle of Life,Familie Dr. Kleist,2004,2020,6.8,74,5.9,64836,5.65,31447,310,16.6675
17671,tt5199096,tvSeries,Auwch_,Auwch_,2016,2019,6.8,203,5.9,64836,5.6499999999999995,31569,426,16.6675
17672,tt13708538,tvSeries,Renkli Rüyalar Oteli,Renkli Rüyalar Oteli,2021,2021,6.3,139,5.65,78886,5.9,27612,73,16.6675
17673,tt14928504,tvMiniSeries,Démocraties animales,Démocraties animales,2021,2021,6.3,8,5.65,78886,5.9,27612,86,16.6675
17674,tt0043169,tvSeries,The Adventures of Kit Carson,The Adventures of Kit Carson,1951,1960,6.8,130,5.9,64836,5.6499999999999995,31569,1020,16.6675
17675,tt10438314,tvSeries,2009-2010 UEFA Champions League,2009-2010 UEFA Champions League,2010,2010,6.3,22,5.65,78886,5.9,27612,39,16.6675
17676,tt11301420,tvSeries,The Ultimate Surfer,The Ultimate Surfer,2021,2021,6.3,125,5.65,78886,5.9,27612,170,16.6675
17677,tt8362844,tvMiniSeries,Legends of the Lost with Megan Fox,Legends of the Lost with Megan Fox,2018,2018,6.3,401,5.65,78886,5.9,27612,240,16.6675
17678,tt7847232,tvSeries,Ainsley Harriott's Street Food,Ainsley Harriott's Street Food,2015,2015,6.8,73,5.9,64836,5.65,31447,39,16.6675
17679,tt8631252,tvSeries,Space Battleship Tiramisu,Space Battleship Tiramisu,2018,2019,6.3,70,5.65,78886,5.9,27612,39,16.6675
